network_id,topology,n_nodes,n_edges,density,phi,computation_time,timestamp,tpm_rule,state
erdos_renyi_n4_p0.7_20251206_112644_494657,erdos_renyi,4,10,0.8333333333333334,0.0,0.0351819992065429,2025-12-06T11:26:44.739643,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_494951,erdos_renyi,4,10,0.8333333333333334,0.0,0.0355122089385986,2025-12-06T11:26:44.740760,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_494386,erdos_renyi,4,10,0.8333333333333334,0.0,0.0361859798431396,2025-12-06T11:26:44.741925,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_493441,erdos_renyi,4,10,0.8333333333333334,0.0,0.0369889736175537,2025-12-06T11:26:44.743039,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_495342,erdos_renyi,4,10,0.8333333333333334,0.0,0.0357851982116699,2025-12-06T11:26:44.744194,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_493699,erdos_renyi,4,10,0.8333333333333334,0.0,0.0380189418792724,2025-12-06T11:26:44.745301,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_495623,erdos_renyi,4,10,0.8333333333333334,0.0,0.0361213684082031,2025-12-06T11:26:44.746411,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_495908,erdos_renyi,4,10,0.8333333333333334,0.0,0.0359690189361572,2025-12-06T11:26:44.747543,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_496320,erdos_renyi,4,10,0.8333333333333334,0.0,0.0357000827789306,2025-12-06T11:26:44.748669,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_497446,erdos_renyi,4,10,0.8333333333333334,0.0,0.0344624519348144,2025-12-06T11:26:44.749781,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_496711,erdos_renyi,4,10,0.8333333333333334,0.0,0.0358073711395263,2025-12-06T11:26:44.750950,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_497120,erdos_renyi,4,10,0.8333333333333334,0.0,0.0350830554962158,2025-12-06T11:26:44.752056,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_497705,erdos_renyi,4,10,0.8333333333333334,0.0,0.0345768928527832,2025-12-06T11:26:44.753364,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_498047,erdos_renyi,4,10,0.8333333333333334,0.0,0.0373187065124511,2025-12-06T11:26:44.754462,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_498395,erdos_renyi,4,10,0.8333333333333334,0.0,0.0371997356414794,2025-12-06T11:26:44.755589,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_498656,erdos_renyi,4,10,0.8333333333333334,0.0,0.0382575988769531,2025-12-06T11:26:44.756875,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_499332,erdos_renyi,4,10,0.8333333333333334,0.0,0.0376074314117431,2025-12-06T11:26:44.758179,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_499604,erdos_renyi,4,10,0.8333333333333334,0.0,0.0376029014587402,2025-12-06T11:26:44.759506,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_498944,erdos_renyi,4,10,0.8333333333333334,0.0,0.0408496856689453,2025-12-06T11:26:44.760717,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_500260,erdos_renyi,4,10,0.8333333333333334,0.0,0.0343399047851562,2025-12-06T11:26:44.762006,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_499864,erdos_renyi,4,10,0.8333333333333334,0.0,0.0355417728424072,2025-12-06T11:26:44.763251,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_500795,erdos_renyi,4,10,0.8333333333333334,0.0,0.034834861755371,2025-12-06T11:26:44.764498,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_501165,erdos_renyi,4,10,0.8333333333333334,0.0,0.0345501899719238,2025-12-06T11:26:44.765819,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_500539,erdos_renyi,4,10,0.8333333333333334,0.0,0.035743236541748,2025-12-06T11:26:44.767176,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_501476,erdos_renyi,4,10,0.8333333333333334,0.0,0.0356020927429199,2025-12-06T11:26:44.768515,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_501727,erdos_renyi,4,10,0.8333333333333334,0.0,0.0366222858428955,2025-12-06T11:26:44.769804,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_502098,erdos_renyi,4,10,0.8333333333333334,0.0,0.0359556674957275,2025-12-06T11:26:44.771188,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_502420,erdos_renyi,4,10,0.8333333333333334,0.0,0.0358278751373291,2025-12-06T11:26:44.772449,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_502680,erdos_renyi,4,10,0.8333333333333334,0.0,0.0354969501495361,2025-12-06T11:26:44.773736,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_503100,erdos_renyi,4,10,0.8333333333333334,0.0,0.0357279777526855,2025-12-06T11:26:44.774936,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_503681,erdos_renyi,4,10,0.8333333333333334,0.0,0.0353055000305175,2025-12-06T11:26:44.776099,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_504355,erdos_renyi,4,10,0.8333333333333334,0.0,0.0350847244262695,2025-12-06T11:26:44.777255,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_503986,erdos_renyi,4,10,0.8333333333333334,0.0,0.0353198051452636,2025-12-06T11:26:44.778407,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_503427,erdos_renyi,4,10,0.8333333333333334,0.0,0.0361299514770507,2025-12-06T11:26:44.779573,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_504620,erdos_renyi,4,10,0.8333333333333334,0.0,0.0355658531188964,2025-12-06T11:26:44.780743,or,[1 1 1 1]
erdos_renyi_n4_p0.7_20251206_112644_504890,erdos_renyi,4,10,0.8333333333333334,0.0,0.0350668430328369,2025-12-06T11:26:44.781961,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_786975,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0335371494293212,2025-12-06T11:26:44.985590,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_784749,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0340998172760009,2025-12-06T11:26:44.987571,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_783968,watts_strogatz,4,8,0.6666666666666666,0.138889,0.034229040145874,2025-12-06T11:26:44.989901,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_784412,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0343003273010253,2025-12-06T11:26:44.991197,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_783445,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0350327491760253,2025-12-06T11:26:44.992405,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_785859,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0348849296569824,2025-12-06T11:26:44.993592,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_787508,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0358302593231201,2025-12-06T11:26:44.994786,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_785542,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0361480712890625,2025-12-06T11:26:44.996008,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_785185,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0369186401367187,2025-12-06T11:26:44.997205,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_786313,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0399525165557861,2025-12-06T11:26:44.998413,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_786634,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0415356159210205,2025-12-06T11:26:44.999613,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_788839,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0285937786102294,2025-12-06T11:26:45.000809,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_787825,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0290703773498535,2025-12-06T11:26:45.002038,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_788560,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0292353630065917,2025-12-06T11:26:45.003252,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_788234,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0300662517547607,2025-12-06T11:26:45.004445,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_790357,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0286395549774169,2025-12-06T11:26:45.005648,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_790668,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0282108783721923,2025-12-06T11:26:45.006912,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_789604,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0314373970031738,2025-12-06T11:26:45.008183,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_789921,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0303964614868164,2025-12-06T11:26:45.009397,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_789285,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0318481922149658,2025-12-06T11:26:45.010609,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_791021,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0318489074707031,2025-12-06T11:26:45.011831,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_791404,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0304138660430908,2025-12-06T11:26:45.013154,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_791703,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0289056301116943,2025-12-06T11:26:45.014351,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_792112,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0295557975769042,2025-12-06T11:26:45.015546,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_792476,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0295476913452148,2025-12-06T11:26:45.016770,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_793177,watts_strogatz,4,8,0.6666666666666666,0.138889,0.028635025024414,2025-12-06T11:26:45.018037,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_793515,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0287098884582519,2025-12-06T11:26:45.019431,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_794539,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0293710231781005,2025-12-06T11:26:45.020679,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_792767,watts_strogatz,4,8,0.6666666666666666,0.138889,0.032048225402832,2025-12-06T11:26:45.021953,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_793800,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0309383869171142,2025-12-06T11:26:45.023192,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_794208,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0340538024902343,2025-12-06T11:26:45.024408,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_795211,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0305943489074707,2025-12-06T11:26:45.025625,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_794817,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0307588577270507,2025-12-06T11:26:45.026877,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_795542,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0291948318481445,2025-12-06T11:26:45.028173,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_796222,watts_strogatz,4,8,0.6666666666666666,0.138889,0.029071569442749,2025-12-06T11:26:45.029396,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_795826,watts_strogatz,4,8,0.6666666666666666,0.138889,0.028982400894165,2025-12-06T11:26:45.030623,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_796821,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0285239219665527,2025-12-06T11:26:45.031886,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_796543,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0292820930480957,2025-12-06T11:26:45.033180,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_797225,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0289890766143798,2025-12-06T11:26:45.034420,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_797541,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0301783084869384,2025-12-06T11:26:45.035644,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_797815,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0296497344970703,2025-12-06T11:26:45.036928,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_798210,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0300674438476562,2025-12-06T11:26:45.038199,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_798546,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0290319919586181,2025-12-06T11:26:45.039433,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_798954,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0299000740051269,2025-12-06T11:26:45.040667,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_799672,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0290529727935791,2025-12-06T11:26:45.041982,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_800012,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0291111469268798,2025-12-06T11:26:45.043217,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_800396,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0294756889343261,2025-12-06T11:26:45.044455,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_800693,watts_strogatz,4,8,0.6666666666666666,0.138889,0.02933931350708,2025-12-06T11:26:45.045702,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_801081,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0289108753204345,2025-12-06T11:26:45.046994,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.0_20251206_112644_799373,watts_strogatz,4,8,0.6666666666666666,0.138889,0.0327718257904052,2025-12-06T11:26:45.048237,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_050149,watts_strogatz,4,8,0.6666666666666666,0.0,0.0261363983154296,2025-12-06T11:26:45.218383,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_051675,watts_strogatz,4,8,0.6666666666666666,0.0,0.0274744033813476,2025-12-06T11:26:45.220532,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_052093,watts_strogatz,4,8,0.6666666666666666,0.0,0.0275697708129882,2025-12-06T11:26:45.223915,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_050538,watts_strogatz,4,8,0.6666666666666666,0.0,0.0278711318969726,2025-12-06T11:26:45.225277,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_050880,watts_strogatz,4,8,0.6666666666666666,0.0,0.0280001163482666,2025-12-06T11:26:45.226592,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_053693,watts_strogatz,4,8,0.6666666666666666,0.0,0.0277552604675292,2025-12-06T11:26:45.227977,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_052793,watts_strogatz,4,8,0.6666666666666666,0.0,0.028095006942749,2025-12-06T11:26:45.229296,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_052478,watts_strogatz,4,8,0.6666666666666666,0.0,0.0282564163208007,2025-12-06T11:26:45.230966,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_051345,watts_strogatz,4,8,0.6666666666666666,0.0,0.0289280414581298,2025-12-06T11:26:45.232350,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_053344,watts_strogatz,4,8,0.6666666666666666,0.0,0.028872013092041,2025-12-06T11:26:45.233685,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_049554,watts_strogatz,4,8,0.6666666666666666,0.0,0.0304090976715087,2025-12-06T11:26:45.235044,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_054112,watts_strogatz,4,8,0.6666666666666666,0.0,0.0220861434936523,2025-12-06T11:26:45.236638,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_054476,watts_strogatz,4,8,0.6666666666666666,0.0,0.0225589275360107,2025-12-06T11:26:45.238000,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_055189,watts_strogatz,4,8,0.6666666666666666,0.0,0.0225510597229003,2025-12-06T11:26:45.239308,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_054778,watts_strogatz,4,8,0.6666666666666666,0.0,0.0227108001708984,2025-12-06T11:26:45.240619,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_055838,watts_strogatz,4,8,0.6666666666666666,0.0,0.0221469402313232,2025-12-06T11:26:45.241984,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_055541,watts_strogatz,4,8,0.6666666666666666,0.0,0.0226438045501709,2025-12-06T11:26:45.243289,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_056286,watts_strogatz,4,8,0.6666666666666666,0.0,0.0227282047271728,2025-12-06T11:26:45.244598,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_056606,watts_strogatz,4,8,0.6666666666666666,0.0,0.022705078125,2025-12-06T11:26:45.246010,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_057368,watts_strogatz,4,8,0.6666666666666666,0.0,0.0228059291839599,2025-12-06T11:26:45.247325,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_057678,watts_strogatz,4,8,0.6666666666666666,0.0,0.0221803188323974,2025-12-06T11:26:45.248651,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_056927,watts_strogatz,4,8,0.6666666666666666,0.0,0.0241761207580566,2025-12-06T11:26:45.250024,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_058051,watts_strogatz,4,8,0.6666666666666666,0.0,0.0218567848205566,2025-12-06T11:26:45.251349,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_060165,watts_strogatz,4,8,0.6666666666666666,0.0,0.0217471122741699,2025-12-06T11:26:45.252686,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_058428,watts_strogatz,4,8,0.6666666666666666,0.0,0.0227248668670654,2025-12-06T11:26:45.254063,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_059667,watts_strogatz,4,8,0.6666666666666666,0.0,0.022731065750122,2025-12-06T11:26:45.255461,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_060528,watts_strogatz,4,8,0.6666666666666666,0.0,0.02254319190979,2025-12-06T11:26:45.256803,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_058997,watts_strogatz,4,8,0.6666666666666666,0.0,0.0227952003479003,2025-12-06T11:26:45.258207,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_060820,watts_strogatz,4,8,0.6666666666666666,0.0,0.0226378440856933,2025-12-06T11:26:45.259537,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_061222,watts_strogatz,4,8,0.6666666666666666,0.0,0.0226886272430419,2025-12-06T11:26:45.260937,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_061993,watts_strogatz,4,8,0.6666666666666666,0.0,0.0219595432281494,2025-12-06T11:26:45.262319,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_061573,watts_strogatz,4,8,0.6666666666666666,0.0,0.0226645469665527,2025-12-06T11:26:45.263658,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_062891,watts_strogatz,4,8,0.6666666666666666,0.0,0.0235829353332519,2025-12-06T11:26:45.265024,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_063439,watts_strogatz,4,8,0.6666666666666666,0.0,0.0219476222991943,2025-12-06T11:26:45.266392,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_063935,watts_strogatz,4,8,0.6666666666666666,0.0,0.0219871997833251,2025-12-06T11:26:45.267731,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_064374,watts_strogatz,4,8,0.6666666666666666,0.0,0.0226969718933105,2025-12-06T11:26:45.269140,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_065097,watts_strogatz,4,8,0.6666666666666666,0.0,0.0228254795074462,2025-12-06T11:26:45.270528,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_064693,watts_strogatz,4,8,0.6666666666666666,0.0,0.0229132175445556,2025-12-06T11:26:45.271951,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_065482,watts_strogatz,4,8,0.6666666666666666,0.0,0.0227999687194824,2025-12-06T11:26:45.273301,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_066558,watts_strogatz,4,8,0.6666666666666666,0.0,0.0220844745635986,2025-12-06T11:26:45.274682,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_065784,watts_strogatz,4,8,0.6666666666666666,0.0,0.022890567779541,2025-12-06T11:26:45.276063,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_066211,watts_strogatz,4,8,0.6666666666666666,0.0,0.0229322910308837,2025-12-06T11:26:45.277474,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_066867,watts_strogatz,4,8,0.6666666666666666,0.0,0.0231077671051025,2025-12-06T11:26:45.278905,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_067319,watts_strogatz,4,8,0.6666666666666666,0.0,0.0239748954772949,2025-12-06T11:26:45.280300,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_067639,watts_strogatz,4,8,0.6666666666666666,0.0,0.0215280055999755,2025-12-06T11:26:45.281647,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_068020,watts_strogatz,4,8,0.6666666666666666,0.0,0.0217611789703369,2025-12-06T11:26:45.283213,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_068410,watts_strogatz,4,8,0.6666666666666666,0.0,0.0223410129547119,2025-12-06T11:26:45.284562,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_068721,watts_strogatz,4,8,0.6666666666666666,0.0,0.02219820022583,2025-12-06T11:26:45.285999,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_069499,watts_strogatz,4,8,0.6666666666666666,0.0,0.0221340656280517,2025-12-06T11:26:45.287367,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.1_20251206_112645_069137,watts_strogatz,4,8,0.6666666666666666,0.0,0.0228056907653808,2025-12-06T11:26:45.288726,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_290207,watts_strogatz,4,8,0.6666666666666666,0.0,0.0116081237792968,2025-12-06T11:26:45.382593,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_290671,watts_strogatz,4,8,0.6666666666666666,0.0,0.0123329162597656,2025-12-06T11:26:45.385008,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_294151,watts_strogatz,4,8,0.6666666666666666,0.0,0.0113658905029296,2025-12-06T11:26:45.386470,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_293385,watts_strogatz,4,8,0.6666666666666666,0.0,0.011559247970581,2025-12-06T11:26:45.392826,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_291820,watts_strogatz,4,8,0.6666666666666666,0.0,0.0122961997985839,2025-12-06T11:26:45.394371,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_292944,watts_strogatz,4,8,0.6666666666666666,0.0,0.0126276016235351,2025-12-06T11:26:45.395800,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_291118,watts_strogatz,4,8,0.6666666666666666,0.0,0.0134954452514648,2025-12-06T11:26:45.397268,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_293701,watts_strogatz,4,8,0.6666666666666666,0.0,0.0148675441741943,2025-12-06T11:26:45.398692,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_292586,watts_strogatz,4,8,0.6666666666666666,0.0,0.01519775390625,2025-12-06T11:26:45.400204,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_292235,watts_strogatz,4,8,0.6666666666666666,0.0,0.0173366069793701,2025-12-06T11:26:45.401627,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_291505,watts_strogatz,4,8,0.6666666666666666,0.0,0.0184724330902099,2025-12-06T11:26:45.403092,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_294513,watts_strogatz,4,8,0.6666666666666666,0.0,0.00762939453125,2025-12-06T11:26:45.404563,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_295215,watts_strogatz,4,8,0.6666666666666666,0.0,0.0078048706054687,2025-12-06T11:26:45.406014,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_295558,watts_strogatz,4,8,0.6666666666666666,0.0,0.0081164836883544,2025-12-06T11:26:45.407445,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_294810,watts_strogatz,4,8,0.6666666666666666,0.0,0.0082757472991943,2025-12-06T11:26:45.408996,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_296626,watts_strogatz,4,8,0.6666666666666666,0.0,0.0079665184020996,2025-12-06T11:26:45.410424,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_296306,watts_strogatz,4,8,0.6666666666666666,0.0,0.0085124969482421,2025-12-06T11:26:45.411938,or,[1 1 1 1]
watts_strogatz_n4_k2_p0.3_20251206_112645_295863,watts_strogatz,4,8,0.6666666666666666,0.0,0.0097303390502929,2025-12-06T11:26:45.413423,or,[1 1 1 1]
